user_id,signup_date,city,acquisition_channel,device_type,user_type
517,2024-03-01,Mumbai,Instagram Ads,Android,regular
518,2024-03-11,Delhi,Referral,iOS,one_time
519,2024-03-02,Delhi,Google Ads,iOS,one_time
520,2024-02-06,Mumbai,Organic,Android,regular
521,2024-03-09,Mumbai,Instagram Ads,iOS,occasional
522,2024-01-23,Mumbai,Referral,iOS,regular
523,2024-01-24,Bangalore,Organic,Android,one_time
524,2024-02-08,Pune,Organic,iOS,one_time
525,2024-02-06,Hyderabad,Referral,Android,one_time
526,2024-03-05,Hyderabad,Google Ads,Android,occasional
527,2024-01-15,Bangalore,Instagram Ads,iOS,occasional
528,2024-03-23,Bangalore,Instagram Ads,Android,regular
529,2024-02-13,Bangalore,Instagram Ads,Android,power
530,2024-03-19,Hyderabad,Referral,iOS,one_time
531,2024-01-12,Hyderabad,Organic,Android,one_time
532,2024-01-18,Hyderabad,Google Ads,Android,one_time
533,2024-01-01,Bangalore,Referral,Android,one_time
534,2024-02-27,Bangalore,Google Ads,iOS,occasional
535,2024-03-15,Pune,Organic,iOS,occasional
536,2024-03-24,Bangalore,Instagram Ads,Android,one_time
537,2024-03-26,Mumbai,Referral,iOS,one_time
538,2024-01-21,Hyderabad,Google Ads,Android,regular
539,2024-03-22,Bangalore,Google Ads,Android,occasional
540,2024-01-29,Delhi,Referral,Android,regular
541,2024-02-28,Pune,Google Ads,iOS,one_time
542,2024-03-30,Pune,Referral,Android,occasional
543,2024-02-01,Pune,Organic,iOS,regular
544,2024-03-08,Bangalore,Organic,Android,occasional
545,2024-01-08,Pune,Instagram Ads,Android,occasional
546,2024-01-22,Bangalore,Referral,Android,regular
547,2024-03-28,Delhi,Referral,Android,regular
548,2024-03-06,Hyderabad,Organic,iOS,occasional
549,2024-01-17,Pune,Referral,iOS,occasional
550,2024-03-13,Mumbai,Referral,iOS,occasional
551,2024-01-03,Hyderabad,Google Ads,Android,occasional
552,2024-01-28,Pune,Organic,Android,one_time
553,2024-02-24,Bangalore,Organic,Android,occasional
554,2024-01-09,Hyderabad,Organic,iOS,occasional
555,2024-02-22,Delhi,Instagram Ads,iOS,one_time
556,2024-02-17,Hyderabad,Referral,iOS,occasional
557,2024-02-18,Mumbai,Instagram Ads,iOS,regular
558,2024-01-16,Delhi,Referral,Android,power
559,2024-01-29,Mumbai,Organic,iOS,occasional
560,2024-02-29,Pune,Referral,iOS,occasional
561,2024-01-30,Delhi,Referral,iOS,occasional
562,2024-01-20,Bangalore,Instagram Ads,Android,regular
563,2024-01-05,Hyderabad,Organic,Android,regular
564,2024-01-27,Mumbai,Organic,Android,power
565,2024-02-27,Pune,Organic,Android,regular
566,2024-01-06,Hyderabad,Referral,Android,occasional
567,2024-03-10,Delhi,Organic,Android,regular
568,2024-03-05,Bangalore,Instagram Ads,iOS,occasional
569,2024-03-14,Pune,Google Ads,Android,one_time
570,2024-02-08,Delhi,Instagram Ads,iOS,regular
571,2024-02-08,Bangalore,Organic,Android,occasional
572,2024-03-21,Hyderabad,Referral,Android,occasional
573,2024-02-14,Hyderabad,Google Ads,iOS,regular
574,2024-02-22,Delhi,Google Ads,iOS,occasional
575,2024-01-24,Pune,Referral,Android,one_time
576,2024-01-29,Bangalore,Instagram Ads,iOS,one_time
577,2024-01-08,Pune,Referral,iOS,regular
578,2024-03-12,Pune,Instagram Ads,iOS,one_time
579,2024-02-01,Bangalore,Instagram Ads,iOS,occasional
580,2024-03-23,Mumbai,Referral,iOS,regular
581,2024-01-12,Pune,Instagram Ads,Android,occasional
582,2024-02-04,Hyderabad,Organic,Android,one_time
583,2024-01-25,Pune,Instagram Ads,iOS,occasional
584,2024-01-27,Bangalore,Google Ads,Android,regular
585,2024-01-28,Delhi,Organic,iOS,occasional
586,2024-02-01,Pune,Instagram Ads,iOS,regular
587,2024-01-31,Pune,Google Ads,iOS,power
588,2024-02-18,Hyderabad,Google Ads,iOS,regular
589,2024-02-03,Bangalore,Referral,iOS,regular
590,2024-01-13,Hyderabad,Google Ads,Android,regular
591,2024-02-17,Bangalore,Referral,Android,regular
592,2024-03-13,Delhi,Instagram Ads,Android,occasional
593,2024-02-03,Pune,Referral,iOS,regular
594,2024-01-20,Delhi,Google Ads,Android,regular
595,2024-02-18,Pune,Instagram Ads,iOS,one_time
596,2024-03-11,Bangalore,Google Ads,iOS,occasional
597,2024-03-23,Hyderabad,Referral,Android,occasional
598,2024-02-15,Delhi,Instagram Ads,iOS,regular
599,2024-01-24,Pune,Organic,Android,regular
600,2024-01-10,Mumbai,Organic,iOS,power
601,2024-01-18,Delhi,Organic,Android,regular
602,2024-01-02,Delhi,Referral,iOS,regular
603,2024-01-08,Pune,Referral,iOS,regular
604,2024-01-03,Mumbai,Referral,Android,power
605,2024-01-03,Pune,Google Ads,iOS,regular
606,2024-01-03,Pune,Referral,Android,occasional
607,2024-01-14,Mumbai,Instagram Ads,Android,regular
608,2024-01-25,Pune,Google Ads,iOS,regular
609,2024-02-04,Hyderabad,Organic,iOS,occasional
610,2024-02-21,Hyderabad,Instagram Ads,Android,occasional
611,2024-02-08,Mumbai,Organic,Android,power
612,2024-02-21,Hyderabad,Referral,iOS,occasional
613,2024-01-08,Mumbai,Instagram Ads,Android,occasional
614,2024-03-04,Hyderabad,Google Ads,Android,power
615,2024-03-08,Mumbai,Instagram Ads,Android,one_time
616,2024-03-29,Pune,Referral,iOS,one_time
617,2024-01-06,Mumbai,Google Ads,Android,power
618,2024-01-23,Bangalore,Organic,Android,regular
619,2024-03-16,Delhi,Referral,Android,one_time
620,2024-02-08,Delhi,Instagram Ads,iOS,occasional
621,2024-03-27,Pune,Google Ads,iOS,regular
622,2024-01-18,Mumbai,Google Ads,Android,regular
623,2024-01-13,Hyderabad,Instagram Ads,Android,regular
624,2024-02-13,Pune,Referral,iOS,occasional
625,2024-01-04,Bangalore,Referral,iOS,occasional
626,2024-01-30,Bangalore,Referral,iOS,regular
627,2024-01-24,Pune,Referral,Android,occasional
628,2024-03-20,Bangalore,Instagram Ads,Android,occasional
629,2024-01-11,Bangalore,Instagram Ads,iOS,power
630,2024-03-22,Delhi,Referral,iOS,regular
631,2024-02-16,Mumbai,Organic,Android,occasional
632,2024-02-09,Hyderabad,Google Ads,iOS,one_time
633,2024-01-14,Delhi,Organic,Android,occasional
634,2024-02-25,Hyderabad,Referral,Android,occasional
635,2024-01-04,Mumbai,Google Ads,Android,regular
636,2024-03-17,Pune,Google Ads,iOS,occasional
637,2024-01-02,Bangalore,Referral,iOS,occasional
638,2024-01-11,Pune,Instagram Ads,Android,regular
639,2024-03-28,Hyderabad,Instagram Ads,Android,regular
640,2024-02-04,Bangalore,Google Ads,iOS,regular
641,2024-01-19,Mumbai,Instagram Ads,iOS,power
642,2024-02-05,Hyderabad,Google Ads,iOS,regular
643,2024-01-10,Bangalore,Google Ads,Android,regular
644,2024-03-21,Hyderabad,Instagram Ads,iOS,regular
645,2024-01-14,Delhi,Google Ads,Android,regular
646,2024-02-20,Bangalore,Referral,iOS,one_time
647,2024-02-26,Bangalore,Referral,Android,occasional
648,2024-02-08,Bangalore,Instagram Ads,iOS,occasional
649,2024-02-10,Delhi,Referral,iOS,occasional
650,2024-02-07,Hyderabad,Instagram Ads,iOS,occasional
651,2024-02-18,Bangalore,Referral,iOS,power
652,2024-01-15,Pune,Instagram Ads,Android,occasional
653,2024-03-28,Pune,Organic,iOS,occasional
654,2024-03-31,Delhi,Referral,iOS,occasional
655,2024-03-29,Mumbai,Referral,iOS,occasional
656,2024-01-18,Bangalore,Instagram Ads,iOS,regular
657,2024-03-25,Delhi,Referral,iOS,regular
658,2024-01-10,Hyderabad,Referral,iOS,regular
659,2024-03-09,Pune,Referral,Android,occasional
660,2024-02-16,Pune,Organic,Android,occasional
661,2024-02-01,Bangalore,Instagram Ads,Android,regular
662,2024-03-13,Hyderabad,Google Ads,iOS,one_time
663,2024-01-14,Mumbai,Organic,iOS,occasional
664,2024-01-29,Pune,Instagram Ads,iOS,regular
665,2024-02-17,Hyderabad,Referral,Android,regular
666,2024-02-14,Mumbai,Referral,Android,regular
667,2024-02-07,Hyderabad,Organic,Android,regular
668,2024-01-19,Bangalore,Google Ads,iOS,regular
669,2024-02-28,Delhi,Referral,iOS,regular
670,2024-03-01,Mumbai,Referral,iOS,regular
671,2024-02-10,Mumbai,Google Ads,Android,regular
672,2024-03-31,Mumbai,Organic,iOS,one_time
673,2024-03-23,Mumbai,Instagram Ads,Android,power
674,2024-03-07,Delhi,Instagram Ads,iOS,occasional
675,2024-03-12,Hyderabad,Referral,Android,occasional
676,2024-02-21,Delhi,Instagram Ads,iOS,one_time
677,2024-02-20,Mumbai,Instagram Ads,iOS,regular
678,2024-03-16,Hyderabad,Referral,Android,regular
679,2024-03-31,Delhi,Instagram Ads,iOS,one_time
680,2024-03-31,Mumbai,Organic,Android,one_time
681,2024-02-16,Bangalore,Instagram Ads,iOS,one_time
682,2024-01-15,Bangalore,Referral,iOS,regular
683,2024-03-17,Hyderabad,Referral,Android,regular
684,2024-02-14,Bangalore,Referral,Android,occasional
685,2024-03-27,Bangalore,Organic,Android,one_time
686,2024-02-10,Mumbai,Instagram Ads,iOS,occasional
687,2024-01-15,Delhi,Google Ads,Android,occasional
688,2024-03-06,Hyderabad,Referral,Android,regular
689,2024-03-14,Hyderabad,Referral,Android,occasional
690,2024-03-03,Pune,Instagram Ads,Android,regular
691,2024-03-03,Bangalore,Instagram Ads,Android,regular
692,2024-02-10,Hyderabad,Organic,iOS,occasional
693,2024-01-02,Hyderabad,Instagram Ads,Android,occasional
694,2024-02-19,Pune,Referral,iOS,regular
695,2024-03-28,Hyderabad,Referral,iOS,regular
696,2024-03-03,Delhi,Organic,Android,occasional
697,2024-01-29,Bangalore,Organic,iOS,regular
698,2024-01-29,Pune,Google Ads,Android,occasional
699,2024-02-28,Pune,Referral,Android,regular
700,2024-03-14,Mumbai,Google Ads,iOS,occasional
701,2024-03-10,Mumbai,Referral,Android,occasional
702,2024-02-24,Mumbai,Instagram Ads,iOS,power
703,2024-01-05,Hyderabad,Google Ads,iOS,regular
704,2024-01-12,Hyderabad,Organic,Android,regular
705,2024-01-27,Pune,Google Ads,iOS,power
706,2024-01-22,Pune,Instagram Ads,Android,one_time
707,2024-01-27,Mumbai,Google Ads,iOS,regular
708,2024-03-17,Pune,Instagram Ads,iOS,one_time
709,2024-03-31,Bangalore,Google Ads,iOS,regular
710,2024-03-06,Mumbai,Instagram Ads,iOS,occasional
711,2024-01-08,Bangalore,Instagram Ads,Android,occasional
712,2024-02-01,Delhi,Google Ads,Android,occasional
713,2024-03-27,Hyderabad,Referral,Android,occasional
714,2024-03-14,Bangalore,Referral,iOS,occasional
715,2024-02-27,Mumbai,Organic,iOS,regular
716,2024-03-06,Bangalore,Google Ads,iOS,one_time
717,2024-03-03,Bangalore,Organic,Android,one_time
718,2024-02-28,Bangalore,Organic,iOS,one_time
719,2024-01-28,Hyderabad,Instagram Ads,iOS,regular
720,2024-02-04,Bangalore,Google Ads,iOS,occasional
721,2024-03-11,Pune,Instagram Ads,iOS,one_time
722,2024-02-13,Mumbai,Organic,Android,regular
723,2024-03-21,Hyderabad,Organic,Android,power
724,2024-01-21,Hyderabad,Referral,Android,occasional
725,2024-02-24,Delhi,Instagram Ads,iOS,occasional
726,2024-01-21,Bangalore,Organic,iOS,one_time
727,2024-02-02,Mumbai,Google Ads,Android,regular
728,2024-01-07,Hyderabad,Google Ads,Android,occasional
729,2024-02-24,Mumbai,Organic,Android,regular
730,2024-01-28,Hyderabad,Organic,Android,regular
731,2024-03-16,Delhi,Referral,Android,regular
732,2024-01-02,Bangalore,Organic,iOS,one_time
733,2024-03-29,Delhi,Referral,Android,occasional
734,2024-01-30,Hyderabad,Organic,Android,occasional
735,2024-01-14,Bangalore,Google Ads,iOS,regular
736,2024-01-18,Hyderabad,Instagram Ads,Android,one_time
737,2024-01-09,Pune,Organic,Android,regular
738,2024-02-26,Bangalore,Instagram Ads,Android,one_time
739,2024-02-22,Pune,Referral,Android,occasional
740,2024-01-12,Mumbai,Instagram Ads,Android,regular
741,2024-03-16,Hyderabad,Google Ads,iOS,occasional
742,2024-02-10,Delhi,Instagram Ads,iOS,regular
743,2024-03-23,Mumbai,Instagram Ads,iOS,occasional
744,2024-03-29,Mumbai,Google Ads,Android,occasional
745,2024-03-07,Pune,Instagram Ads,iOS,regular
746,2024-02-07,Mumbai,Instagram Ads,iOS,one_time
747,2024-02-19,Mumbai,Instagram Ads,iOS,regular
748,2024-03-22,Pune,Organic,Android,occasional
749,2024-02-16,Bangalore,Instagram Ads,iOS,one_time
750,2024-03-13,Hyderabad,Google Ads,Android,occasional
751,2024-03-01,Mumbai,Organic,Android,regular
752,2024-01-02,Bangalore,Instagram Ads,Android,one_time
753,2024-01-08,Hyderabad,Google Ads,iOS,occasional
754,2024-02-24,Hyderabad,Organic,Android,regular
755,2024-02-05,Mumbai,Google Ads,Android,regular
756,2024-03-06,Delhi,Instagram Ads,iOS,occasional
757,2024-02-20,Pune,Organic,iOS,occasional
758,2024-03-30,Hyderabad,Instagram Ads,Android,occasional
759,2024-02-01,Mumbai,Referral,Android,one_time
760,2024-02-28,Pune,Organic,iOS,occasional
761,2024-03-26,Delhi,Organic,Android,regular
762,2024-03-31,Delhi,Organic,Android,regular
763,2024-03-04,Bangalore,Google Ads,Android,regular
764,2024-02-17,Delhi,Google Ads,Android,occasional
765,2024-01-04,Bangalore,Referral,iOS,power
766,2024-03-08,Mumbai,Google Ads,Android,occasional
767,2024-03-04,Hyderabad,Google Ads,Android,occasional
768,2024-03-04,Pune,Instagram Ads,iOS,one_time
769,2024-01-21,Bangalore,Organic,Android,regular
770,2024-01-30,Pune,Organic,Android,one_time
771,2024-01-02,Delhi,Organic,iOS,regular
772,2024-02-16,Hyderabad,Instagram Ads,Android,one_time
773,2024-01-05,Pune,Referral,Android,regular
774,2024-02-11,Delhi,Referral,iOS,regular
775,2024-02-04,Mumbai,Google Ads,Android,occasional
776,2024-03-05,Mumbai,Instagram Ads,Android,regular
777,2024-03-07,Mumbai,Referral,Android,regular
778,2024-02-29,Bangalore,Google Ads,iOS,occasional
779,2024-01-12,Pune,Referral,Android,occasional
780,2024-02-17,Delhi,Google Ads,iOS,occasional
781,2024-03-20,Delhi,Referral,iOS,occasional
782,2024-03-16,Hyderabad,Instagram Ads,Android,occasional
783,2024-01-20,Mumbai,Referral,Android,regular
784,2024-01-30,Pune,Google Ads,Android,regular
785,2024-02-12,Mumbai,Referral,iOS,regular
786,2024-01-14,Delhi,Instagram Ads,iOS,one_time
787,2024-03-03,Mumbai,Instagram Ads,iOS,occasional
788,2024-01-12,Mumbai,Instagram Ads,iOS,occasional
789,2024-03-30,Bangalore,Referral,Android,occasional
790,2024-03-15,Mumbai,Instagram Ads,iOS,one_time
791,2024-01-10,Pune,Organic,iOS,regular
792,2024-03-25,Delhi,Instagram Ads,iOS,occasional
793,2024-02-03,Bangalore,Referral,iOS,occasional
794,2024-02-10,Hyderabad,Google Ads,Android,occasional
795,2024-01-10,Delhi,Instagram Ads,Android,power
796,2024-01-20,Mumbai,Instagram Ads,iOS,one_time
797,2024-02-29,Bangalore,Referral,Android,one_time
798,2024-03-09,Bangalore,Instagram Ads,iOS,occasional
799,2024-02-09,Hyderabad,Google Ads,Android,occasional
800,2024-01-12,Delhi,Google Ads,Android,one_time
801,2024-01-28,Bangalore,Instagram Ads,Android,occasional
802,2024-02-01,Bangalore,Referral,Android,regular
803,2024-03-27,Bangalore,Google Ads,Android,occasional
804,2024-01-04,Hyderabad,Referral,Android,occasional
805,2024-01-13,Hyderabad,Organic,Android,occasional
806,2024-01-16,Mumbai,Organic,Android,occasional
807,2024-01-17,Delhi,Referral,iOS,one_time
808,2024-03-28,Mumbai,Google Ads,Android,one_time
809,2024-01-03,Mumbai,Instagram Ads,iOS,occasional
810,2024-01-17,Mumbai,Google Ads,Android,regular
811,2024-01-06,Hyderabad,Organic,Android,one_time
812,2024-03-14,Hyderabad,Referral,iOS,one_time
813,2024-01-04,Hyderabad,Referral,Android,regular
814,2024-02-15,Delhi,Instagram Ads,iOS,one_time
815,2024-02-05,Hyderabad,Instagram Ads,Android,one_time
816,2024-03-19,Pune,Instagram Ads,iOS,occasional
817,2024-03-04,Hyderabad,Referral,Android,occasional
818,2024-01-12,Bangalore,Referral,Android,regular
819,2024-02-23,Delhi,Instagram Ads,Android,power
820,2024-02-18,Bangalore,Referral,iOS,regular
821,2024-02-14,Pune,Google Ads,iOS,one_time
822,2024-02-04,Delhi,Organic,iOS,power
823,2024-03-17,Delhi,Organic,iOS,regular
824,2024-01-08,Hyderabad,Google Ads,Android,regular
825,2024-01-21,Mumbai,Instagram Ads,Android,occasional
826,2024-02-04,Pune,Organic,Android,one_time
827,2024-03-14,Hyderabad,Google Ads,Android,regular
828,2024-01-23,Delhi,Google Ads,iOS,regular
829,2024-03-16,Mumbai,Google Ads,Android,occasional
830,2024-03-13,Delhi,Referral,iOS,occasional
831,2024-01-23,Hyderabad,Organic,Android,regular
832,2024-01-08,Delhi,Instagram Ads,Android,occasional
833,2024-03-08,Hyderabad,Organic,iOS,regular
834,2024-03-19,Delhi,Instagram Ads,iOS,regular
835,2024-01-23,Bangalore,Organic,Android,occasional
836,2024-01-19,Pune,Instagram Ads,Android,occasional
837,2024-03-08,Bangalore,Organic,iOS,one_time
838,2024-03-31,Hyderabad,Organic,iOS,regular
839,2024-02-08,Bangalore,Instagram Ads,Android,occasional
840,2024-02-25,Hyderabad,Google Ads,Android,occasional
841,2024-03-31,Pune,Google Ads,Android,power
842,2024-03-26,Pune,Instagram Ads,iOS,occasional
843,2024-02-09,Bangalore,Instagram Ads,Android,regular
844,2024-01-01,Pune,Referral,Android,one_time
845,2024-01-24,Pune,Google Ads,Android,regular
846,2024-03-22,Pune,Organic,iOS,occasional
847,2024-01-19,Bangalore,Organic,Android,power
848,2024-02-14,Bangalore,Instagram Ads,Android,one_time
849,2024-03-31,Bangalore,Referral,Android,occasional
850,2024-02-03,Delhi,Instagram Ads,Android,occasional
851,2024-02-14,Bangalore,Organic,Android,power
852,2024-01-07,Hyderabad,Referral,iOS,occasional
853,2024-01-22,Hyderabad,Referral,iOS,regular
854,2024-02-14,Pune,Referral,Android,one_time
855,2024-03-02,Pune,Instagram Ads,Android,regular
856,2024-02-27,Mumbai,Organic,iOS,regular
857,2024-01-03,Bangalore,Google Ads,Android,power
858,2024-01-10,Bangalore,Instagram Ads,iOS,occasional
859,2024-01-21,Mumbai,Organic,iOS,occasional
860,2024-03-17,Pune,Referral,Android,power
861,2024-02-25,Delhi,Referral,Android,occasional
862,2024-01-07,Mumbai,Google Ads,Android,occasional
863,2024-01-25,Hyderabad,Google Ads,iOS,occasional
864,2024-02-08,Delhi,Organic,Android,occasional
865,2024-02-20,Pune,Referral,Android,occasional
866,2024-01-07,Bangalore,Organic,iOS,occasional
867,2024-01-12,Bangalore,Referral,Android,regular
868,2024-01-13,Mumbai,Instagram Ads,Android,regular
869,2024-03-22,Bangalore,Organic,iOS,one_time
870,2024-01-15,Bangalore,Referral,iOS,one_time
871,2024-03-03,Bangalore,Organic,iOS,regular
872,2024-01-24,Bangalore,Referral,iOS,regular
873,2024-01-24,Hyderabad,Organic,iOS,occasional
874,2024-02-26,Hyderabad,Google Ads,Android,occasional
875,2024-02-04,Pune,Organic,Android,power
876,2024-03-30,Mumbai,Organic,iOS,regular
877,2024-03-10,Hyderabad,Instagram Ads,Android,occasional
878,2024-02-19,Pune,Referral,iOS,occasional
879,2024-03-14,Delhi,Referral,iOS,power
880,2024-01-11,Hyderabad,Organic,Android,regular
881,2024-01-16,Hyderabad,Instagram Ads,Android,regular
882,2024-01-28,Delhi,Instagram Ads,Android,occasional
883,2024-02-24,Mumbai,Referral,Android,power
884,2024-03-21,Delhi,Google Ads,iOS,regular
885,2024-01-09,Mumbai,Referral,iOS,occasional
886,2024-03-11,Bangalore,Google Ads,iOS,regular
887,2024-01-02,Pune,Referral,Android,occasional
888,2024-02-23,Delhi,Instagram Ads,Android,regular
889,2024-01-14,Pune,Organic,iOS,power
890,2024-03-09,Bangalore,Referral,iOS,regular
891,2024-02-19,Hyderabad,Referral,Android,occasional
892,2024-01-23,Bangalore,Referral,Android,one_time
893,2024-03-20,Pune,Referral,Android,one_time
894,2024-02-20,Bangalore,Instagram Ads,Android,regular
895,2024-03-01,Bangalore,Google Ads,Android,occasional
896,2024-02-13,Bangalore,Google Ads,iOS,regular
897,2024-03-03,Mumbai,Instagram Ads,Android,regular
898,2024-02-08,Hyderabad,Google Ads,iOS,one_time
899,2024-02-23,Pune,Organic,Android,power
900,2024-02-26,Delhi,Referral,iOS,power
901,2024-03-07,Bangalore,Organic,Android,regular
902,2024-01-09,Bangalore,Referral,Android,power
903,2024-03-08,Pune,Organic,Android,regular
904,2024-01-25,Delhi,Organic,Android,occasional
905,2024-01-05,Hyderabad,Organic,iOS,occasional
906,2024-03-31,Delhi,Google Ads,iOS,one_time
907,2024-02-29,Pune,Referral,Android,one_time
908,2024-03-28,Mumbai,Instagram Ads,iOS,regular
909,2024-03-03,Pune,Referral,Android,regular
910,2024-03-01,Pune,Google Ads,iOS,regular
911,2024-01-21,Bangalore,Organic,iOS,occasional
912,2024-01-04,Hyderabad,Organic,Android,regular
913,2024-03-14,Delhi,Instagram Ads,Android,occasional
914,2024-03-27,Delhi,Google Ads,iOS,occasional
915,2024-03-06,Mumbai,Organic,iOS,occasional
