user_id,total_sessions,total_orders,user_segment
1249,2,0,Inactive
1250,5,1,Occasional User
1251,6,0,Inactive
1252,4,2,Occasional User
1253,7,1,Occasional User
1254,10,1,Occasional User
1255,4,0,Inactive
1256,3,1,Occasional User
1257,8,0,Inactive
1258,4,0,Inactive
1259,16,3,Regular User
1260,4,1,Occasional User
1261,3,1,Occasional User
1262,5,0,Inactive
1263,10,1,Occasional User
1264,5,1,Occasional User
1265,2,0,Inactive
1266,6,1,Occasional User
1267,7,3,Regular User
1268,1,0,Inactive
1269,6,1,Occasional User
1270,10,1,Occasional User
1272,1,1,Occasional User
1273,6,1,Occasional User
1274,19,5,Regular User
1275,4,1,Occasional User
1276,5,1,Occasional User
1277,9,2,Occasional User
1278,2,1,Occasional User
1279,4,1,Occasional User
1280,2,1,Occasional User
1281,4,1,Occasional User
1282,5,3,Regular User
1283,4,1,Occasional User
1284,16,4,Regular User
1285,7,1,Occasional User
1286,6,0,Inactive
1287,5,0,Inactive
1288,8,1,Occasional User
1289,19,4,Regular User
1290,18,6,Regular User
1291,10,3,Regular User
1292,8,2,Occasional User
1293,4,2,Occasional User
1294,5,1,Occasional User
1295,2,1,Occasional User
1296,1,0,Inactive
1297,6,1,Occasional User
1298,6,2,Occasional User
1299,4,3,Regular User
1300,3,0,Inactive
1301,5,0,Inactive
1302,1,0,Inactive
1304,4,1,Occasional User
1306,2,1,Occasional User
1307,3,0,Inactive
1308,2,0,Inactive
1309,3,0,Inactive
1310,1,1,Occasional User
1311,13,5,Regular User
1312,1,0,Inactive
1313,6,0,Inactive
1314,1,0,Inactive
1315,6,2,Occasional User
1316,6,2,Occasional User
1317,3,2,Occasional User
1318,4,1,Occasional User
1319,12,1,Occasional User
1321,6,1,Occasional User
1322,9,3,Regular User
1323,2,2,Occasional User
1324,2,0,Inactive
1325,2,0,Inactive
1326,6,3,Regular User
1327,7,2,Occasional User
1328,3,0,Inactive
1329,5,3,Regular User
1330,6,1,Occasional User
1331,4,0,Inactive
1333,5,0,Inactive
1334,2,0,Inactive
1335,2,0,Inactive
1336,3,0,Inactive
1338,4,1,Occasional User
1339,4,1,Occasional User
1340,2,1,Occasional User
1341,7,0,Inactive
1343,1,0,Inactive
1344,3,3,Regular User
1345,3,1,Occasional User
1346,6,0,Inactive
1347,5,0,Inactive
1348,3,0,Inactive
1349,1,0,Inactive
1350,13,2,Occasional User
1352,6,1,Occasional User
1354,6,1,Occasional User
1355,5,1,Occasional User
1356,1,0,Inactive
1357,1,0,Inactive
1358,5,0,Inactive
1359,5,1,Occasional User
1360,3,0,Inactive
1361,2,1,Occasional User
1362,4,0,Inactive
1363,3,0,Inactive
1364,6,0,Inactive
1365,5,1,Occasional User
1366,8,1,Occasional User
1367,4,3,Regular User
1368,2,0,Inactive
1369,4,0,Inactive
1370,8,2,Occasional User
1371,1,0,Inactive
1372,10,3,Regular User
1373,1,0,Inactive
1374,3,1,Occasional User
1375,2,0,Inactive
1376,2,0,Inactive
1377,2,1,Occasional User
1378,4,2,Occasional User
1379,7,1,Occasional User
1380,3,0,Inactive
1381,9,2,Occasional User
1382,8,1,Occasional User
1383,1,0,Inactive
1384,10,1,Occasional User
1385,5,1,Occasional User
1387,6,2,Occasional User
1388,10,2,Occasional User
1389,2,0,Inactive
1390,4,1,Occasional User
1391,4,1,Occasional User
1392,12,0,Inactive
1393,8,0,Inactive
1394,6,3,Regular User
1395,6,1,Occasional User
1396,2,0,Inactive
1397,5,0,Inactive
1398,7,3,Regular User
1399,3,0,Inactive
1400,3,0,Inactive
1401,1,0,Inactive
1402,6,0,Inactive
1403,2,1,Occasional User
1404,6,0,Inactive
1405,4,0,Inactive
1406,3,1,Occasional User
1407,2,0,Inactive
1408,1,0,Inactive
1409,5,1,Occasional User
1410,1,1,Occasional User
1411,4,0,Inactive
1412,6,0,Inactive
1413,5,1,Occasional User
1414,15,5,Regular User
1415,6,1,Occasional User
1416,2,0,Inactive
1417,8,1,Occasional User
1418,1,0,Inactive
1419,3,0,Inactive
1420,1,0,Inactive
1421,9,2,Occasional User
1422,6,3,Regular User
1423,12,0,Inactive
1425,1,1,Occasional User
1427,3,0,Inactive
1428,2,1,Occasional User
1429,4,2,Occasional User
1430,2,0,Inactive
1431,5,1,Occasional User
1432,5,2,Occasional User
1433,4,0,Inactive
1435,6,2,Occasional User
1436,17,4,Regular User
1437,4,0,Inactive
1438,3,2,Occasional User
1439,6,0,Inactive
1440,5,1,Occasional User
1441,2,0,Inactive
1442,3,1,Occasional User
1443,5,1,Occasional User
1444,5,1,Occasional User
1445,1,1,Occasional User
1446,7,1,Occasional User
1448,1,0,Inactive
1449,1,0,Inactive
1450,4,0,Inactive
1451,6,0,Inactive
1452,4,1,Occasional User
1453,1,0,Inactive
1454,5,0,Inactive
1455,13,5,Regular User
1456,2,0,Inactive
1457,6,0,Inactive
1458,4,1,Occasional User
1459,6,2,Occasional User
1460,3,2,Occasional User
1461,7,3,Regular User
1462,5,1,Occasional User
1463,7,1,Occasional User
1464,2,0,Inactive
1465,1,0,Inactive
1466,18,5,Regular User
1467,1,1,Occasional User
1468,4,0,Inactive
1470,3,0,Inactive
1471,5,0,Inactive
1472,3,0,Inactive
1473,2,0,Inactive
1475,9,3,Regular User
1476,4,0,Inactive
1477,2,1,Occasional User
1478,5,1,Occasional User
1479,4,1,Occasional User
1480,5,1,Occasional User
1481,2,0,Inactive
1482,8,0,Inactive
1483,4,2,Occasional User
1484,5,1,Occasional User
1485,3,2,Occasional User
1486,10,4,Regular User
1487,7,0,Inactive
1488,3,1,Occasional User
1489,6,2,Occasional User
1490,5,0,Inactive
1491,8,2,Occasional User
1493,6,2,Occasional User
1494,14,4,Regular User
1495,1,0,Inactive
1496,6,0,Inactive
1497,3,0,Inactive
1498,3,1,Occasional User
1499,4,0,Inactive
1500,2,1,Occasional User
1501,4,3,Regular User
1502,6,0,Inactive
1504,6,1,Occasional User
1505,7,0,Inactive
1506,7,1,Occasional User
1507,4,0,Inactive
1508,5,1,Occasional User
1509,5,1,Occasional User
1510,6,2,Occasional User
1512,4,0,Inactive
1513,2,0,Inactive
1514,5,0,Inactive
1515,10,3,Regular User
1516,4,0,Inactive
1517,3,0,Inactive
1518,2,0,Inactive
1519,9,2,Occasional User
1520,2,0,Inactive
1521,8,1,Occasional User
1522,2,0,Inactive
1523,8,4,Regular User
1524,8,2,Occasional User
1525,6,1,Occasional User
1526,9,1,Occasional User
1527,1,0,Inactive
1528,5,0,Inactive
1529,1,0,Inactive
1530,5,3,Regular User
1531,3,0,Inactive
1532,5,0,Inactive
1533,4,1,Occasional User
1534,7,3,Regular User
1535,4,1,Occasional User
1536,2,1,Occasional User
1537,10,2,Occasional User
1538,4,0,Inactive
1539,7,3,Regular User
1540,1,0,Inactive
1541,4,0,Inactive
1542,7,2,Occasional User
1543,4,1,Occasional User
1544,9,0,Inactive
1545,1,0,Inactive
1546,3,0,Inactive
1547,1,0,Inactive
1548,1,1,Occasional User
1549,1,0,Inactive
1550,4,0,Inactive
1551,2,0,Inactive
1552,4,1,Occasional User
1553,1,0,Inactive
1555,8,3,Regular User
1556,1,1,Occasional User
1557,5,2,Occasional User
1558,5,1,Occasional User
1559,1,0,Inactive
1560,1,0,Inactive
1561,10,4,Regular User
1562,6,0,Inactive
1563,2,1,Occasional User
1564,4,1,Occasional User
1565,1,1,Occasional User
1566,5,1,Occasional User
1567,5,1,Occasional User
1568,20,4,Regular User
1570,6,2,Occasional User
1571,5,0,Inactive
1572,7,0,Inactive
1573,3,1,Occasional User
1574,1,1,Occasional User
1575,8,2,Occasional User
1576,15,5,Regular User
1577,2,0,Inactive
1578,4,0,Inactive
1579,2,1,Occasional User
1580,5,1,Occasional User
1581,4,0,Inactive
1582,5,1,Occasional User
1583,4,0,Inactive
1584,6,1,Occasional User
1585,1,0,Inactive
1586,3,0,Inactive
1587,6,4,Regular User
1588,2,2,Occasional User
1589,4,1,Occasional User
1590,6,1,Occasional User
1591,5,1,Occasional User
1592,1,0,Inactive
1593,1,1,Occasional User
1595,5,0,Inactive
1596,3,0,Inactive
1597,7,2,Occasional User
1598,6,2,Occasional User
1599,14,3,Regular User
1600,2,0,Inactive
1601,7,2,Occasional User
1602,8,2,Occasional User
1603,9,2,Occasional User
1604,7,3,Regular User
1605,6,2,Occasional User
1606,5,0,Inactive
1607,18,2,Occasional User
1608,2,0,Inactive
1609,3,1,Occasional User
1610,5,1,Occasional User
1611,1,0,Inactive
1612,3,1,Occasional User
1613,5,2,Occasional User
1614,8,1,Occasional User
1615,9,0,Inactive
1616,4,0,Inactive
1617,2,1,Occasional User
1618,4,1,Occasional User
1619,5,2,Occasional User
1620,6,2,Occasional User
1621,6,2,Occasional User
1622,2,1,Occasional User
1623,5,1,Occasional User
1624,1,0,Inactive
1625,9,1,Occasional User
1626,6,1,Occasional User
1627,7,1,Occasional User
1628,6,1,Occasional User
1629,4,1,Occasional User
1630,6,0,Inactive
1631,2,1,Occasional User
1632,6,1,Occasional User
1633,3,1,Occasional User
1634,3,0,Inactive
1635,2,1,Occasional User
1636,6,2,Occasional User
1637,6,1,Occasional User
1638,4,1,Occasional User
1639,2,0,Inactive
1640,1,0,Inactive
1641,1,0,Inactive
1642,1,0,Inactive
1643,5,0,Inactive
1644,6,1,Occasional User
1645,9,1,Occasional User
1646,4,0,Inactive
1647,2,0,Inactive
1648,2,0,Inactive
1649,3,0,Inactive
1650,6,2,Occasional User
1651,17,4,Regular User
1652,1,0,Inactive
1653,6,2,Occasional User
1654,6,2,Occasional User
1655,11,4,Regular User
1656,1,0,Inactive
1657,2,1,Occasional User
1658,7,2,Occasional User
1659,7,1,Occasional User
1660,5,0,Inactive
1661,3,0,Inactive
1662,4,0,Inactive
1663,2,1,Occasional User
1664,6,0,Inactive
1665,1,0,Inactive
1666,2,1,Occasional User
1667,4,1,Occasional User
1668,2,0,Inactive
1669,10,1,Occasional User
1670,2,1,Occasional User
1671,7,1,Occasional User
1672,2,0,Inactive
1673,2,1,Occasional User
1674,1,0,Inactive
1675,5,1,Occasional User
1676,8,0,Inactive
1677,12,2,Occasional User
1678,2,1,Occasional User
1679,6,3,Regular User
1680,5,2,Occasional User
1681,6,0,Inactive
1682,1,0,Inactive
1683,3,1,Occasional User
1684,1,1,Occasional User
1685,8,2,Occasional User
1686,2,0,Inactive
1687,1,0,Inactive
1688,4,0,Inactive
1689,1,0,Inactive
1690,3,0,Inactive
1691,6,1,Occasional User
1692,6,1,Occasional User
1693,10,1,Occasional User
1694,5,1,Occasional User
1695,7,1,Occasional User
1696,10,0,Inactive
1697,19,3,Regular User
1698,6,2,Occasional User
1699,2,0,Inactive
1700,6,0,Inactive
1701,1,0,Inactive
1702,3,0,Inactive
1703,4,1,Occasional User
1704,5,0,Inactive
1705,6,1,Occasional User
1706,1,0,Inactive
1707,3,1,Occasional User
1708,9,1,Occasional User
1709,3,0,Inactive
1710,2,0,Inactive
1711,7,0,Inactive
1712,16,3,Regular User
1713,3,1,Occasional User
1714,3,1,Occasional User
1715,8,3,Regular User
1716,1,0,Inactive
1717,1,0,Inactive
1718,5,1,Occasional User
1719,1,0,Inactive
1720,10,1,Occasional User
1721,9,1,Occasional User
1722,9,1,Occasional User
1723,7,1,Occasional User
1724,7,0,Inactive
1725,4,0,Inactive
1726,11,3,Regular User
1727,3,0,Inactive
1729,2,0,Inactive
1730,4,2,Occasional User
1731,8,0,Inactive
1732,4,0,Inactive
1733,4,1,Occasional User
1734,3,1,Occasional User
1735,8,1,Occasional User
1736,1,0,Inactive
1737,6,0,Inactive
1738,7,1,Occasional User
1739,8,2,Occasional User
1740,3,1,Occasional User
1741,2,1,Occasional User
1742,5,1,Occasional User
1745,4,1,Occasional User
1746,6,1,Occasional User
1747,5,1,Occasional User
1748,6,0,Inactive
1749,5,2,Occasional User
1750,6,1,Occasional User
1751,3,1,Occasional User
1752,7,3,Regular User
1753,1,0,Inactive
1754,1,0,Inactive
1755,2,1,Occasional User
1756,2,1,Occasional User
1757,2,0,Inactive
1758,3,0,Inactive
1759,10,3,Regular User
1760,2,1,Occasional User
1761,4,1,Occasional User
1762,2,1,Occasional User
1763,18,6,Regular User
1764,6,0,Inactive
1765,9,1,Occasional User
1766,1,0,Inactive
1767,3,1,Occasional User
1768,1,1,Occasional User
1769,2,1,Occasional User
1770,7,0,Inactive
1771,3,0,Inactive
1772,5,1,Occasional User
1773,2,1,Occasional User
1774,1,0,Inactive
1775,3,1,Occasional User
1776,7,3,Regular User
1777,5,0,Inactive
1778,5,1,Occasional User
1779,7,2,Occasional User
1780,1,0,Inactive
1781,19,0,Inactive
1782,2,1,Occasional User
1783,3,1,Occasional User
1784,5,0,Inactive
1785,1,1,Occasional User
1786,2,0,Inactive
1787,6,1,Occasional User
1788,4,1,Occasional User
1789,8,3,Regular User
1790,4,1,Occasional User
1791,9,1,Occasional User
1792,4,0,Inactive
1793,1,0,Inactive
1794,3,1,Occasional User
1795,8,3,Regular User
1796,1,0,Inactive
1797,5,1,Occasional User
1798,14,2,Occasional User
1799,3,1,Occasional User
1800,3,0,Inactive
1801,2,1,Occasional User
1802,4,2,Occasional User
1803,7,2,Occasional User
1804,4,0,Inactive
1805,9,1,Occasional User
1806,3,0,Inactive
1807,4,2,Occasional User
1808,6,2,Occasional User
1809,1,0,Inactive
1810,12,2,Occasional User
1811,4,0,Inactive
1812,1,0,Inactive
1813,9,0,Inactive
1814,18,4,Regular User
1815,7,1,Occasional User
1816,2,0,Inactive
1817,8,0,Inactive
1818,3,0,Inactive
1819,6,0,Inactive
1820,6,1,Occasional User
1821,6,1,Occasional User
1822,6,1,Occasional User
1823,6,2,Occasional User
1824,4,0,Inactive
1825,3,0,Inactive
1826,5,2,Occasional User
1827,12,2,Occasional User
1828,1,0,Inactive
1829,3,0,Inactive
1830,5,1,Occasional User
1831,2,0,Inactive
1832,3,1,Occasional User
1833,1,0,Inactive
1834,4,2,Occasional User
1835,1,0,Inactive
1836,6,2,Occasional User
1837,8,1,Occasional User
1838,7,0,Inactive
1839,2,1,Occasional User
1840,7,1,Occasional User
1841,8,3,Regular User
1843,6,2,Occasional User
1845,2,0,Inactive
1846,8,1,Occasional User
1847,3,0,Inactive
1848,8,0,Inactive
1849,2,0,Inactive
1850,4,1,Occasional User
1851,8,1,Occasional User
1852,2,0,Inactive
1853,2,0,Inactive
1854,2,0,Inactive
1855,1,0,Inactive
1856,7,2,Occasional User
1857,2,1,Occasional User
1858,3,1,Occasional User
1859,1,1,Occasional User
1860,5,1,Occasional User
1861,3,1,Occasional User
1863,9,3,Regular User
1864,4,0,Inactive
1865,1,0,Inactive
1866,2,0,Inactive
1867,1,1,Occasional User
1869,6,0,Inactive
1870,5,1,Occasional User
1871,1,0,Inactive
1872,8,2,Occasional User
1873,5,3,Regular User
1874,2,1,Occasional User
1875,5,0,Inactive
1876,6,2,Occasional User
1877,6,1,Occasional User
1878,3,1,Occasional User
1879,6,0,Inactive
1880,2,1,Occasional User
1881,5,1,Occasional User
1882,2,0,Inactive
1883,4,1,Occasional User
1884,6,1,Occasional User
1886,3,1,Occasional User
1888,5,1,Occasional User
1889,6,1,Occasional User
1890,2,0,Inactive
1891,5,2,Occasional User
1892,5,2,Occasional User
1893,2,0,Inactive
1894,8,1,Occasional User
1895,3,0,Inactive
1897,3,1,Occasional User
1898,1,0,Inactive
1899,4,1,Occasional User
1900,2,0,Inactive
1901,5,2,Occasional User
1902,10,3,Regular User
1903,4,2,Occasional User
1904,17,3,Regular User
1905,1,0,Inactive
1906,7,0,Inactive
1907,1,0,Inactive
1908,7,1,Occasional User
1909,7,2,Occasional User
1910,6,2,Occasional User
1911,2,0,Inactive
1912,1,0,Inactive
1913,1,0,Inactive
1914,10,1,Occasional User
1915,4,1,Occasional User
1916,1,1,Occasional User
1917,1,0,Inactive
1918,4,2,Occasional User
1919,6,0,Inactive
1920,5,1,Occasional User
1921,5,1,Occasional User
1922,9,0,Inactive
1924,1,0,Inactive
1925,3,0,Inactive
1926,2,0,Inactive
1927,3,0,Inactive
1928,4,0,Inactive
1929,5,0,Inactive
1930,1,0,Inactive
1931,3,0,Inactive
1932,3,2,Occasional User
1934,4,1,Occasional User
1935,1,0,Inactive
1936,1,0,Inactive
1937,9,1,Occasional User
1938,2,1,Occasional User
1939,4,2,Occasional User
1940,3,1,Occasional User
1941,13,2,Occasional User
1942,6,0,Inactive
1943,6,1,Occasional User
1944,3,0,Inactive
1945,3,1,Occasional User
1946,1,0,Inactive
1947,5,1,Occasional User
1948,1,0,Inactive
1949,10,2,Occasional User
1950,5,2,Occasional User
1951,3,0,Inactive
1952,7,0,Inactive
1953,3,1,Occasional User
1955,2,0,Inactive
1956,2,1,Occasional User
1957,4,0,Inactive
1958,5,1,Occasional User
1959,5,2,Occasional User
1960,5,0,Inactive
1961,8,0,Inactive
1962,5,2,Occasional User
1963,1,0,Inactive
1965,4,2,Occasional User
1966,4,0,Inactive
1967,9,0,Inactive
1969,9,2,Occasional User
1970,12,0,Inactive
1971,20,6,Regular User
1972,1,0,Inactive
1973,6,1,Occasional User
1974,1,0,Inactive
1975,10,2,Occasional User
1976,2,1,Occasional User
1977,9,1,Occasional User
1978,6,0,Inactive
1979,2,1,Occasional User
1980,1,0,Inactive
1981,10,2,Occasional User
1982,1,0,Inactive
1984,4,1,Occasional User
1985,2,0,Inactive
1986,19,3,Regular User
1987,3,1,Occasional User
1988,5,1,Occasional User
1989,2,0,Inactive
1990,4,2,Occasional User
1991,5,2,Occasional User
1992,8,1,Occasional User
1993,5,0,Inactive
1994,2,2,Occasional User
1995,4,2,Occasional User
1996,3,1,Occasional User
1997,2,0,Inactive
1998,6,0,Inactive
1999,8,0,Inactive
2000,6,3,Regular User
2001,6,1,Occasional User
2002,9,1,Occasional User
2003,1,0,Inactive
2004,3,0,Inactive
2005,1,1,Occasional User
2006,3,0,Inactive
2007,4,1,Occasional User
2008,6,2,Occasional User
2009,5,2,Occasional User
2010,6,1,Occasional User
2011,17,3,Regular User
2012,15,1,Occasional User
2013,2,1,Occasional User
2014,10,1,Occasional User
2015,5,0,Inactive
2016,5,0,Inactive
2017,9,1,Occasional User
2018,2,0,Inactive
2019,11,3,Regular User
2020,4,0,Inactive
2021,2,1,Occasional User
2022,5,1,Occasional User
2023,1,0,Inactive
2024,1,0,Inactive
2025,5,3,Regular User
2026,7,1,Occasional User
2027,6,1,Occasional User
2028,1,0,Inactive
2029,10,1,Occasional User
2030,3,0,Inactive
2031,4,0,Inactive
2032,3,1,Occasional User
2033,4,1,Occasional User
2034,2,0,Inactive
2035,5,1,Occasional User
2036,7,0,Inactive
2037,9,4,Regular User
2038,1,0,Inactive
2039,7,0,Inactive
2040,8,0,Inactive
2041,2,0,Inactive
2042,3,2,Occasional User
2043,6,1,Occasional User
2044,9,0,Inactive
2045,2,1,Occasional User
2046,3,0,Inactive
2047,12,2,Occasional User
2048,3,0,Inactive
2049,5,0,Inactive
2050,10,4,Regular User
2051,6,1,Occasional User
2052,6,0,Inactive
2053,6,2,Occasional User
2054,2,1,Occasional User
2055,2,0,Inactive
2056,6,1,Occasional User
2057,5,1,Occasional User
2058,3,2,Occasional User
2059,1,0,Inactive
2060,2,0,Inactive
2061,16,5,Regular User
2062,6,1,Occasional User
2064,4,1,Occasional User
2065,4,1,Occasional User
2066,1,1,Occasional User
2067,1,0,Inactive
2068,3,1,Occasional User
2070,9,4,Regular User
2071,6,0,Inactive
2072,3,2,Occasional User
2073,9,1,Occasional User
2074,2,0,Inactive
2075,2,1,Occasional User
2076,1,0,Inactive
2077,4,0,Inactive
2078,2,1,Occasional User
2079,1,0,Inactive
2080,3,0,Inactive
2081,19,2,Occasional User
2082,8,1,Occasional User
2084,1,0,Inactive
2085,5,0,Inactive
2086,4,1,Occasional User
2087,7,1,Occasional User
2089,2,0,Inactive
2090,7,1,Occasional User
2091,5,0,Inactive
2092,1,1,Occasional User
2093,6,1,Occasional User
2094,6,1,Occasional User
2095,1,0,Inactive
2096,4,0,Inactive
2098,5,2,Occasional User
2099,4,1,Occasional User
2100,8,2,Occasional User
2101,1,0,Inactive
2102,5,3,Regular User
2103,3,2,Occasional User
2104,2,0,Inactive
2105,3,0,Inactive
2106,9,1,Occasional User
2107,1,1,Occasional User
2108,1,0,Inactive
2109,6,2,Occasional User
2110,2,0,Inactive
2111,6,0,Inactive
2112,7,1,Occasional User
2113,10,1,Occasional User
2114,1,1,Occasional User
2115,5,1,Occasional User
2116,6,2,Occasional User
2118,2,2,Occasional User
2119,16,4,Regular User
2120,1,0,Inactive
2122,5,1,Occasional User
2123,1,0,Inactive
2124,3,0,Inactive
2125,1,0,Inactive
2126,3,2,Occasional User
2127,5,2,Occasional User
2128,6,1,Occasional User
2129,1,0,Inactive
2130,3,2,Occasional User
2131,6,2,Occasional User
2132,1,0,Inactive
2133,5,2,Occasional User
2134,3,1,Occasional User
2135,6,1,Occasional User
2136,1,0,Inactive
2137,13,2,Occasional User
2138,4,0,Inactive
2139,10,0,Inactive
2140,2,1,Occasional User
2141,1,0,Inactive
2142,4,0,Inactive
2143,3,1,Occasional User
2144,7,2,Occasional User
2145,4,2,Occasional User
2146,1,0,Inactive
2147,6,3,Regular User
2148,6,1,Occasional User
2149,3,0,Inactive
2150,1,0,Inactive
2151,10,3,Regular User
2152,4,0,Inactive
2153,5,1,Occasional User
2154,2,0,Inactive
2155,7,1,Occasional User
2156,7,0,Inactive
2157,6,1,Occasional User
2158,10,4,Regular User
2159,3,1,Occasional User
2160,6,1,Occasional User
2162,5,1,Occasional User
2163,7,0,Inactive
2164,1,0,Inactive
2165,5,1,Occasional User
2166,1,0,Inactive
2167,3,2,Occasional User
2168,6,1,Occasional User
2169,4,0,Inactive
2170,8,0,Inactive
2171,3,0,Inactive
2172,12,3,Regular User
2173,1,0,Inactive
2174,2,1,Occasional User
2175,8,4,Regular User
2176,1,0,Inactive
2177,10,3,Regular User
2178,3,0,Inactive
2179,3,1,Occasional User
2181,10,3,Regular User
2182,9,3,Regular User
2183,1,0,Inactive
2184,7,3,Regular User
2185,5,2,Occasional User
2186,1,1,Occasional User
2187,2,0,Inactive
2188,6,2,Occasional User
2189,5,1,Occasional User
2190,6,2,Occasional User
2191,6,1,Occasional User
2192,1,0,Inactive
2193,4,0,Inactive
2194,3,0,Inactive
2195,1,0,Inactive
2196,3,3,Regular User
2197,3,0,Inactive
2198,2,0,Inactive
2200,7,1,Occasional User
2202,3,1,Occasional User
2203,4,0,Inactive
2204,9,2,Occasional User
2205,3,0,Inactive
